Image,Right_Eye_Outer_x,Right_Eye_Outer_y,Right_Eye_Outer_z,Left_Eye_Outer_x,Left_Eye_Outer_y,Left_Eye_Outer_z,Right_Eye_Inner_x,Right_Eye_Inner_y,Right_Eye_Inner_z,Left_Eye_Inner_x,Left_Eye_Inner_y,Left_Eye_Inner_z,Right_Eye_Upper_Lid_x,Right_Eye_Upper_Lid_y,Right_Eye_Upper_Lid_z,Right_Eye_Lower_Lid_x,Right_Eye_Lower_Lid_y,Right_Eye_Lower_Lid_z,Left_Eye_Upper_Lid_x,Left_Eye_Upper_Lid_y,Left_Eye_Upper_Lid_z,Left_Eye_Lower_Lid_x,Left_Eye_Lower_Lid_y,Left_Eye_Lower_Lid_z,Mouth_Left_x,Mouth_Left_y,Mouth_Left_z,Mouth_Right_x,Mouth_Right_y,Mouth_Right_z,Mouth_Upper_x,Mouth_Upper_y,Mouth_Upper_z,Mouth_Lower_x,Mouth_Lower_y,Mouth_Lower_z,Forehead_Center_x,Forehead_Center_y,Forehead_Center_z,Chin_Tip_x,Chin_Tip_y,Chin_Tip_z,Nose_Tip_x,Nose_Tip_y,Nose_Tip_z,Right_Eyebrow_x,Right_Eyebrow_y,Right_Eyebrow_z,Left_Eyebrow_x,Left_Eyebrow_y,Left_Eyebrow_z
Akshay Kumar_18.jpg,0.14621351085301748,0.7176660801020887,0.40016765672201804,1.146202200101789,0.7129098868213786,-0.10368453566589671,0.3999133310033532,0.7205864444746443,0.2030964069448759,0.7860253281655407,0.7193651378349223,-0.023691722763265286,0.24355764050360604,0.671697744151535,0.2484445068817562,0.25567067792584486,0.7479544642694546,0.2540353937889972,0.963401195608215,0.6653864897669353,-0.13095957898966074,0.9476675397441972,0.7405317198913344,-0.11906435568533147,0.30239046105320727,1.3375813041322622,0.15245668711606855,0.9002802476884992,1.3372711733143376,-0.15817559522553695,0.5068299055958323,1.3155765694555632,-0.1650169468087523,0.5115217359705091,1.3215924513955963,-0.15984523870035858,0.4672144344436516,1.2495887050223624,-0.22410659123917537,0.5128250848176827,1.4112440351551148,-0.1855409631251345,0.49362936053677975,0.6678215188822926,-0.10488263501973515,0.05272193158107631,0.6252443291655428,0.4757153599865329,1.2891293594207147,0.5978608335764475,-0.1451767351246217
Akshay Kumar_19.jpg,0.3056672725352638,0.7477383207370154,0.0739990954287716,1.2843092832037661,0.5421663991263271,0.13617019838297845,0.6137596907036333,0.6858785528733036,0.032602107770770564,0.9921621826900031,0.6108678121903162,0.05975510420405061,0.4272849227749323,0.6739509182867166,-0.016056630569144633,0.4640258989605694,0.7396757185942547,0.003475325232384715,1.1490153872137336,0.5255722791112396,0.02981847874136291,1.1501041329396182,0.5946713676394904,0.04869043926577139,0.7310055401776898,1.3032315112760993,0.021271370859724085,1.2702869566102521,1.1594684574509875,0.05848295572343269,1.0006116948808899,1.2209276724581062,-0.11948513044562814,1.0104810513566036,1.243176166065348,-0.10489563509647869,0.9890599568752301,1.1741425630177391,-0.18541474651591633,1.0355845134789825,1.3258458305911087,-0.11571067384747005,0.8072312349674353,0.6146927595823555,-0.15943691679888308,0.14176257161192632,0.6851342012433405,0.06405626002690953,1.3799947823296599,0.41530906706169085,0.14126660591393583
Akshay Kumar_2.jpg,0.4920648503343812,0.6832423442299599,-0.08431580660962663,1.4848633965445295,0.5634464901989613,0.23878470264079973,0.8351822732603436,0.6592821549061902,-0.05335193884433365,1.2117548943031395,0.6160041793421395,0.09110180723361228,0.6434040480018854,0.623623175773168,-0.13973563925103483,0.6824746729872944,0.6926711978818187,-0.11765969530632406,1.3671571040593835,0.5373839836092973,0.10471009317001032,1.3603459375637756,0.613926888507962,0.12218598738684669,0.743425819921299,1.2463902147776014,-0.005601207029526734,1.417844358436742,1.1660833054482103,0.20470653552747772,1.1542423111858682,1.210414331177838,-0.10351465667320668,1.163825009491615,1.2994723434675914,-0.06675173180913654,1.1711706552072236,1.157304848015971,-0.16729673681705015,1.1805370397814636,1.394838374573435,-0.07359769765504853,1.080241286635754,0.5944548696070997,-0.18412853992303252,0.333876170510307,0.5884605057016945,-0.13618443224115712,1.5570486467717406,0.44521983223728295,0.2619547405841116
Akshay Kumar_20.jpg,0.593512607866994,0.7042530965788538,-0.0639491424283729,1.5934222669470464,0.7176945875085694,0.3112113960860297,0.9332961144266383,0.7154449660281927,-0.018542613728747003,1.3265646016996002,0.7214511586842474,0.15001909323602403,0.7620510320351204,0.6724930747043042,-0.10791287753906151,0.7796600757220239,0.7342315435357952,-0.09232750850343453,1.4836624275326844,0.6845144022643825,0.17365779651873897,1.4666088886950437,0.74757699575611,0.18652552335586803,0.7967640116219177,1.3131279695635787,-0.09038263418180353,1.4153723922976214,1.3109802793721892,0.14400592252519584,1.1771792321379198,1.2978858303665406,-0.1391780390292594,1.1713681148797546,1.3063647354985446,-0.13235602131392074,1.2062439157445994,1.235723354251296,-0.20197507876988546,1.168223648330946,1.3957384204940466,-0.1531955296135538,1.2071641919459832,0.6759251921776632,-0.12978636556591494,0.4577088589127395,0.5896219546610761,-0.1036078894086454,1.696344026197767,0.6129656671394046,0.3572892750359006
Akshay Kumar_21.jpg,0.6053906097320227,0.6794087078839923,-0.10367192618032883,1.605390477703091,0.6799225734753173,0.34390376568118297,0.9623031310237944,0.6927572419540753,-0.041032450196660686,1.3378791806715937,0.6931659613544117,0.16158197880157563,0.7756887177905962,0.6299874555414556,-0.14314692490815828,0.7985911472991013,0.7130989776768027,-0.12519270957831702,1.499948817972307,0.6315356736120921,0.1942666987555531,1.4849878657391553,0.7153992161370939,0.20743171696735904,0.8578398870581235,1.3626203707482527,-0.10831456089675634,1.4267132511450094,1.353285825625641,0.16153692749908907,1.2201524200849767,1.3376938903058113,-0.13625534691667823,1.2180551111247748,1.3533101919973562,-0.1251544914539854,1.2531705488110598,1.2741187423376301,-0.20161290821842204,1.214957085872303,1.4517086990134795,-0.13605817794468472,1.2378063860963944,0.6583894281164616,-0.1449898568932091,0.4574855680723594,0.5674284382441727,-0.15523958439781424,1.7105919697613603,0.582864110962785,0.39501532912071724
Akshay Kumar_22.jpg,0.2182606392394966,0.6336545131755622,0.11185151864625585,1.2153125023444866,0.5569239307532452,0.030035377703104386,0.5123209277175214,0.6197985422654773,0.03273424248920496,0.9014875741984014,0.5913135031690365,-0.004097279152197201,0.3391410725228817,0.5871602362087058,0.00626158895691763,0.3727009381025588,0.6425642697436461,0.02711938515820095,1.0694992338955176,0.5323644797461741,-0.05593238751225732,1.0523492942220434,0.5878950117537189,-0.03360883893722626,0.46591303546860785,1.1426218758641775,0.1363801031989238,1.1570948082677832,1.0791337031079606,0.08173782894602431,0.7867651766220748,1.1281430619478605,-0.10046055633986428,0.797822971910581,1.2280133533479938,-0.057997033964075136,0.7698223764743912,1.0902025262328001,-0.16384921436050404,0.8111554422400685,1.311816822399839,-0.06364215466468294,0.6789395419391724,0.5786051624266864,-0.1906730247866532,0.08739394876464146,0.5493863127209117,0.1064926219914757,1.3198993993443016,0.4482320595263752,0.004942157878766607
Akshay Kumar_23.jpg,0.33110342104414725,0.6394645367077851,0.033074817136039825,1.3307179675817198,0.6117020016923472,0.1548419392276286,0.6511713249374,0.6397485287478402,0.009574957471468058,1.0396465195707596,0.6310555210722865,0.06400243423269678,0.47419660579821,0.5937913846887912,-0.046151385456458624,0.49755632007032163,0.6595741565706967,-0.027595779383540603,1.202819584329816,0.5781622868487821,0.04563561134913796,1.1880615338839384,0.639770054740238,0.06256549753019351,0.550520363479345,1.188522265651049,0.033604183656597404,1.2061355312815487,1.140235593800671,0.11476973477553579,0.9034206928650751,1.1650939608812312,-0.12055701671413029,0.9119667950837386,1.2430499647008273,-0.08913262007416815,0.9113394257000399,1.1169595759858428,-0.18190872678921832,0.9173573567589317,1.330656221971947,-0.0993023415121904,0.8719016361456049,0.5975333197006065,-0.16397195759314392,0.19840894283254437,0.540487079540287,0.013726018368468481,1.4374264660364335,0.5117564413404329,0.16484990888286352
Akshay Kumar_3.jpg,0.2239887358821733,0.5803721949399206,0.19636366974827096,1.2230035904516767,0.6247492199582131,0.03390680437616838,0.5085706066546092,0.5992655559740663,0.0916329633097866,0.8978978367114904,0.6157634549121905,0.019298583518480798,0.3499285558235879,0.5420692846398655,0.08270480110520381,0.35761014802443725,0.6104186438688703,0.09423784865636792,1.0754435890344083,0.574038502273299,-0.040095878437905255,1.0548231397070296,0.6403812098916701,-0.025517658818625066,0.35964214071202544,1.134656945176525,0.10280818117527056,1.0103550908386694,1.1635583854810638,-0.0029551806698629216,0.6466570794604649,1.1309182437077285,-0.14719084012009556,0.6416449714860366,1.2374215271795967,-0.10580636907829193,0.6346780069292608,1.0786365183609248,-0.2044181212351077,0.6362509157515439,1.3279912317619003,-0.116474834959332,0.6673398497529434,0.5598828329401736,-0.14327472792773394,0.12243092703142351,0.47525675855542987,0.22163414873461562,1.355276778471353,0.5266107176301236,0.021434103953268398
Akshay Kumar_4.jpg,0.23927367068530908,0.6629938108815283,0.11940362967282922,1.2346992072630887,0.5674532376739125,0.19824409142177477,0.5498706174861203,0.6366284383978178,0.08215043413892122,0.9403494555704156,0.6010768486281197,0.11778273279644363,0.372299510110189,0.5996680126236384,0.039144400787796865,0.38915090391533813,0.6796480575369784,0.045183468005213126,1.099819957633744,0.5313605317551615,0.09813527712470528,1.1054480377382665,0.610192333557347,0.10401707210455148,0.5827820471306376,1.2289989420191254,-0.05446213845151501,1.1184015929117208,1.1661299531153568,-0.008131690716961045,0.8535150911712358,1.1610633735168738,-0.17477263933802742,0.8569994088327444,1.173841232784897,-0.17095226353285514,0.8490457868523017,1.100245168964563,-0.2322557996492583,0.8688900718775278,1.2533512117021555,-0.1946218729042591,0.7553498390538791,0.5610399285305426,-0.08879499677538936,0.09622587803771523,0.5688932177071085,0.13799861239168382,1.3380226550867214,0.4483896158976598,0.23528648591875934
Akshay Kumar_5.jpg,0.15669881181859627,0.719699654048245,0.5537942612955473,1.1542168111992417,0.6492877167674477,-0.09902602466922829,0.38815243416132506,0.6928784790882669,0.3194321968506486,0.7873193587263154,0.6649530046662379,0.023322268286980835,0.238004307411476,0.6535286607304297,0.3964638589995719,0.24978273331510814,0.7363779379610478,0.3852882663604669,0.9509940013489215,0.5949987652736677,-0.09396075646482364,0.9477632985545372,0.6826045923305439,-0.10044849472137253,0.2603937231974854,1.4619204504704022,0.10688826915150038,0.883378513270976,1.4299636814436025,-0.2902794950175932,0.45916762636666203,1.376576126613862,-0.2463596130016896,0.4664739823991312,1.4014603641404535,-0.2528914639232121,0.41163442726103816,1.2821219225194187,-0.28962505056753696,0.4683076693507921,1.5130458836651217,-0.2986453983294541,0.47193369246222217,0.604972148995821,-0.005892550215123282,0.07516584470431047,0.6259326995528299,0.6820595264877283,1.3055328237410255,0.51792488090216,-0.11820714186285043
Akshay Kumar_6.jpg,0.3336446303163041,0.6213537348121079,0.039389148486798,1.329693366106824,0.7101620448405466,0.13410542885801585,0.6447796710492651,0.6566672262021396,0.007186413160121517,1.0358054008434137,0.691198345674281,0.050405756250771414,0.4738005918357225,0.5976761615889608,-0.04737028858368471,0.4895961938964428,0.6597586835812269,-0.024239903039130782,1.2067803295428032,0.6628455560900287,0.024621646276741082,1.1832171850296258,0.7217493151206115,0.04698017041689814,0.4684128383704453,1.2001881547843996,0.041129761310737215,1.0795142723442726,1.252349693143759,0.10152646269533888,0.7955299164684763,1.2343051880770641,-0.1003550645337168,0.791803189114977,1.2456287559230192,-0.08688992187553798,0.809291477023342,1.1868890387250755,-0.16904306947366285,0.7816825947083738,1.3276326840915207,-0.10018403077389239,0.8654437830028578,0.6429413793737089,-0.1756492642827818,0.21502732763911958,0.5080868792346137,0.016478871404115393,1.4596665237691326,0.6248574926843503,0.13301228719289981
Akshay Kumar_7.jpg,0.2079204941168596,0.6239036787254568,0.3030740063560745,1.2078354254488683,0.6369470716622682,-0.1223219641055566,0.45405571418483764,0.640093253619445,0.13126503526420805,0.8483048989708721,0.6463339633998842,-0.05947642971357244,0.30208844762653453,0.5907657012817278,0.1642299472218775,0.3254110132123529,0.6649598111520256,0.17627954787820807,1.0366454725630678,0.5986400870295991,-0.15494322588414253,0.9998889701681306,0.6746875236236951,-0.139015139985828,0.3698239670393827,1.3275513634041574,0.18059081752257003,0.9625500580265217,1.3386902045934026,-0.07982624759480593,0.5650788997036412,1.3107143685762654,-0.11212234445484869,0.5705681303395906,1.3643855347356557,-0.08745734129916417,0.5263522453474542,1.2378564004253994,-0.17737328259380444,0.5756088872334216,1.4721036602654496,-0.09508104626318313,0.5529415728416852,0.6068036930163777,-0.14714354553088127,0.13111825277463657,0.510590278714699,0.34907571368204904,1.339694107781716,0.5042295253707074,-0.17581338675222843
Akshay Kumar_8.jpg,0.7039831235104813,0.7874268129829336,-0.18174381125679828,1.6955193952204972,0.6575968400051913,0.37744322662178437,1.0671438512199978,0.7552737767597264,-0.08744125224944446,1.4385760654983737,0.7076768564092442,0.1641818561743694,0.8690677311270868,0.7194592845974361,-0.20798879808051515,0.9131829765315213,0.8010107860864488,-0.1853857282073359,1.5915194633853378,0.6253732850358787,0.21138746716652287,1.5849432140252224,0.7142244523025626,0.229059060781681,1.1197560759426954,1.5012707427867495,-0.12056985818532256,1.651751614910509,1.4074806989746569,0.2056691773020067,1.46906759086967,1.4318759484277082,-0.11240272821149005,1.4725779192825146,1.436602767020402,-0.09473493926385892,1.4945624867936087,1.36232517663657,-0.18271660760376265,1.4864787529021266,1.5376255256108993,-0.10165924602014156,1.342783846757335,0.6879738630013884,-0.16507642688459687,0.5200289815951267,0.6835160190726929,-0.25538567375084026,1.7750080143382647,0.5298623608346401,0.4324809338612149
Akshay Kumar_9.jpg,0.4739390327476714,0.6820799107948995,-0.08755008358072967,1.4728075828996963,0.6345234231492375,0.21001298960906242,0.8122009915885976,0.6839552583401147,-0.06187082444009412,1.199846007929733,0.667022023539721,0.07158310508997516,0.6312140590863732,0.651943768624439,-0.14509761637844054,0.6706025439747085,0.702979414284481,-0.11947065049130044,1.3508841997696437,0.6178045246598376,0.08073818390295807,1.3354231470555973,0.6718982697908149,0.10182220387873842,0.642083251382918,1.2107090137874614,0.024706083239695104,1.3633800447709832,1.1822684317326122,0.22276823674877397,1.08316843938807,1.2238370176598583,-0.08670824607328703,1.083753010268232,1.287857236987738,-0.05610584866502876,1.1057041131806251,1.176393789432528,-0.15145972626326434,1.0905212598613545,1.3793209747852213,-0.0635105340998907,1.060892596025805,0.6447365198153042,-0.19584462897670277,0.32798138240376945,0.5633595801560506,-0.1465119552618543,1.5528208886798354,0.5125794820071182,0.21912877858706215
Alexandra Daddario_10.jpg,0.2662151567989438,0.6167392286404318,0.12962820939528188,1.2661861384359039,0.6243573572829797,0.10470340146859794,0.5639743723061794,0.6375284950885503,0.06349664046978977,0.9569884606793105,0.6403556198347661,0.05223344767758959,0.3954266774900163,0.5707469838628001,0.03511919946074895,0.4084203011433429,0.6541199068644026,0.046723061953025787,1.130147904455617,0.57513366778295,0.015476124714881101,1.118620249934151,0.6602097188238112,0.027892240431459703,0.49831635387624457,1.1759303389578222,0.026241103996888084,1.0516757463590631,1.182125514155982,0.00885906995512439,0.7695190399168435,1.166256344476718,-0.13785154677172223,0.7701517690705968,1.187569312031534,-0.12879927556693216,0.7656372749608311,1.1082822838084987,-0.19881669800020116,0.7724769066993185,1.2749820448472757,-0.13657241414822982,0.7522582509041938,0.5952129692423002,-0.12960705657984997,0.15643793130564834,0.5048993574132168,0.14300052227171173,1.3724060261283333,0.5124350736790196,0.11165061823587105
Alexandra Daddario_11.jpg,0.19548936679823722,0.6929176434181135,0.22616236155758013,1.1931299241405444,0.62426403210938,-0.1292667393958134,0.4818763712262375,0.7063235199232315,0.06656022426632276,0.8455711434626644,0.6870541592351199,-0.09400054907379413,0.2974506583662031,0.6329355259658497,0.08258712878087807,0.32671789479545876,0.7351999002152426,0.10400655633163146,1.0279305990330216,0.5850469804750019,-0.18649984852123816,1.0100602790666737,0.6861138916465205,-0.1597561853865476,0.4431901588319665,1.2425661868314961,0.2495950093984698,1.11072591192921,1.1735471079934472,0.016893394179201,0.6894730909617901,1.2405049677480617,-0.07290395570173572,0.7019503075103385,1.3228674888491616,-0.0324675192354821,0.6543554598069362,1.2100912924276843,-0.13852448041251578,0.70717917528346,1.404126050052951,-0.02901365597644536,0.5923833990713194,0.6653540122174141,-0.21924315089292387,0.078000817531879,0.5904912068679118,0.24265878243919953,1.3261578326791135,0.48632856493111254,-0.1958584401026087
